UBIGEO,NOMBRE,DEPARTAMENTO,PROVINCIA,DISTRITO,POBLACION,VIVIENDA,VIVIENDAS CON LUZ,VIVIENDAS SIN LUZ,AREA
301050043,RONCOHUASI,APURIMAC,ABANCAY,HUANIPACA,0,5,0,0,RURAL
301050068,PARHUANI,APURIMAC,ABANCAY,HUANIPACA,4,4,0,1,RURAL
301050070,AUCCELLO,APURIMAC,ABANCAY,HUANIPACA,0,3,0,0,RURAL
301050066,LIWIRCO,APURIMAC,ABANCAY,HUANIPACA,9,11,7,0,RURAL
301050076,COTABAMBAS,APURIMAC,ABANCAY,HUANIPACA,8,6,0,4,RURAL
301050074,SORCCA,APURIMAC,ABANCAY,HUANIPACA,119,70,38,12,RURAL
301050078,OCCOPATA,APURIMAC,ABANCAY,HUANIPACA,31,19,0,14,RURAL
301050079,CCOYA,APURIMAC,ABANCAY,HUANIPACA,148,76,46,16,RURAL
301050080,HERAYOC,APURIMAC,ABANCAY,HUANIPACA,10,5,1,3,RURAL
301050077,ANYANCCA,APURIMAC,ABANCAY,HUANIPACA,0,4,0,0,RURAL
301050056,YARITAYOC,APURIMAC,ABANCAY,HUANIPACA,1,4,0,1,RURAL
301050085,TASTA,APURIMAC,ABANCAY,HUANIPACA,2,4,0,1,RURAL
301050082,ANTACCASA,APURIMAC,ABANCAY,HUANIPACA,7,3,0,3,RURAL
301050041,TACMARA,APURIMAC,ABANCAY,HUANIPACA,327,152,69,33,RURAL
301050036,TOTORAQUI,APURIMAC,ABANCAY,HUANIPACA,41,22,1,14,RURAL
301050054,PATAQUISQAYOC,APURIMAC,ABANCAY,HUANIPACA,8,2,0,2,RURAL
301050032,PAJONAL,APURIMAC,ABANCAY,HUANIPACA,0,3,0,0,RURAL
301050057,PAUCAYOC,APURIMAC,ABANCAY,HUANIPACA,0,2,0,0,RURAL
301050046,UTCUBAMBA,APURIMAC,ABANCAY,HUANIPACA,6,11,0,3,RURAL
301050025,CCARABAMBA,APURIMAC,ABANCAY,HUANIPACA,51,36,0,22,RURAL
301050028,PAMPARQUI,APURIMAC,ABANCAY,HUANIPACA,8,5,0,3,RURAL
301050030,KARQUEQUE,APURIMAC,ABANCAY,HUANIPACA,172,67,1,57,RURAL
301050055,SULLAY,APURIMAC,ABANCAY,HUANIPACA,3,5,0,2,RURAL
301050083,LLIHUILLCHA,APURIMAC,ABANCAY,HUANIPACA,2,1,0,1,RURAL
301050084,CULLIBAMBA,APURIMAC,ABANCAY,HUANIPACA,5,2,0,2,RURAL
301050024,LACCHIRHUAY,APURIMAC,ABANCAY,HUANIPACA,0,5,0,0,RURAL
301050037,SAN PEDRO,APURIMAC,ABANCAY,HUANIPACA,15,5,0,4,RURAL
301050044,PUNCUTUY,APURIMAC,ABANCAY,HUANIPACA,64,37,0,28,RURAL
301050038,ARRIENDO,APURIMAC,ABANCAY,HUANIPACA,5,4,1,0,RURAL
301050063,CHANCHAYLLO,APURIMAC,ABANCAY,HUANIPACA,7,10,3,0,RURAL
301050026,ICHU ORCCO,APURIMAC,ABANCAY,HUANIPACA,12,9,3,2,RURAL
301050023,HUAYLLANI,APURIMAC,ABANCAY,HUANIPACA,32,22,10,2,RURAL
301050020,SUYUNACUY,APURIMAC,ABANCAY,HUANIPACA,19,26,7,2,RURAL
301050018,KIUÑALLA,APURIMAC,ABANCAY,HUANIPACA,186,109,64,0,RURAL
301050019,MACAYHUANI,APURIMAC,ABANCAY,HUANIPACA,17,22,7,3,RURAL
301050009,HUMANAY,APURIMAC,ABANCAY,HUANIPACA,39,42,20,2,RURAL
301050008,ROCCA,APURIMAC,ABANCAY,HUANIPACA,4,5,0,2,RURAL
301050007,SIRACAYOC,APURIMAC,ABANCAY,HUANIPACA,0,3,0,0,RURAL
301050048,CASANTOY,APURIMAC,ABANCAY,HUANIPACA,15,8,3,2,RURAL
301050034,SANTA ISABEL,APURIMAC,ABANCAY,HUANIPACA,6,4,0,2,RURAL
301050033,SAN FRANCISCO,APURIMAC,ABANCAY,HUANIPACA,8,10,1,3,RURAL
301050047,MUÑAQUI,APURIMAC,ABANCAY,HUANIPACA,15,29,2,2,RURAL
301050075,CUSIPATA,APURIMAC,ABANCAY,HUANIPACA,9,6,0,3,RURAL
301050067,HUANCHULLA,APURIMAC,ABANCAY,HUANIPACA,107,48,34,4,RURAL
301050069,UMACALLE,APURIMAC,ABANCAY,HUANIPACA,38,19,1,14,RURAL
301050073,CHAQUICCOCHA,APURIMAC,ABANCAY,HUANIPACA,51,25,2,15,RURAL
301050013,ETNAY,APURIMAC,ABANCAY,HUANIPACA,4,4,0,4,RURAL
301050006,ANCASULLCA,APURIMAC,ABANCAY,HUANIPACA,3,9,0,3,RURAL
301050003,MANDURQUI,APURIMAC,ABANCAY,HUANIPACA,2,9,0,2,RURAL
301050004,LUCERO,APURIMAC,ABANCAY,HUANIPACA,1,3,0,1,RURAL
301050015,CHUNCALLQUI,APURIMAC,ABANCAY,HUANIPACA,0,5,0,0,RURAL
301050021,AYAVIRI,APURIMAC,ABANCAY,HUANIPACA,0,1,0,0,RURAL
301050081,CHILLCAPATA,APURIMAC,ABANCAY,HUANIPACA,11,4,1,3,RURAL
301050017,CCALLA,APURIMAC,ABANCAY,HUANIPACA,0,1,0,0,RURAL
301050062,PUJYU PAMPA,APURIMAC,ABANCAY,HUANIPACA,12,10,2,3,RURAL
301050035,MITANAY,APURIMAC,ABANCAY,HUANIPACA,8,7,0,4,RURAL
301050040,PACOBAMBA,APURIMAC,ABANCAY,HUANIPACA,117,59,32,12,RURAL
301050010,POMABAMBA,APURIMAC,ABANCAY,HUANIPACA,0,10,0,0,RURAL
301050012,KISWAR,APURIMAC,ABANCAY,HUANIPACA,0,5,0,0,RURAL
301050011,LIRIO,APURIMAC,ABANCAY,HUANIPACA,0,5,0,0,RURAL
301050002,UNCALLA,APURIMAC,ABANCAY,HUANIPACA,0,5,0,0,RURAL
301050001,HUANIPACA,APURIMAC,ABANCAY,HUANIPACA,623,335,195,14,URBANO
301050014,HUAYLLAPUCRO,APURIMAC,ABANCAY,HUANIPACA,3,3,0,3,RURAL
301050086,HUAYHUAYO,APURIMAC,ABANCAY,HUANIPACA,0,14,0,0,RURAL
301050088,LAYAMPOCCO,APURIMAC,ABANCAY,HUANIPACA,1,2,0,1,RURAL
301050089,LAYAMPATA,APURIMAC,ABANCAY,HUANIPACA,1,2,0,1,RURAL
301050091,SAN IGNACIO,APURIMAC,ABANCAY,HUANIPACA,0,3,0,0,RURAL
301050090,POLPERIA,APURIMAC,ABANCAY,HUANIPACA,1,1,0,1,RURAL
301050092,CAPULIYOC,APURIMAC,ABANCAY,HUANIPACA,0,1,0,0,RURAL
301050093,NOCCAPATA,APURIMAC,ABANCAY,HUANIPACA,0,5,0,0,RURAL
301050094,TUYABAMBA,APURIMAC,ABANCAY,HUANIPACA,0,5,0,0,RURAL
301050045,LAYAMPATA,APURIMAC,ABANCAY,HUANIPACA,0,2,0,0,RURAL
301060043,HUECCE,APURIMAC,ABANCAY,LAMBRAMA,2,6,0,2,RURAL
301060042,ITUNEZ,APURIMAC,ABANCAY,LAMBRAMA,59,27,18,1,RURAL
301060040,PICHIUCACUCHO,APURIMAC,ABANCAY,LAMBRAMA,1,4,0,1,RURAL
301060041,SIMA,APURIMAC,ABANCAY,LAMBRAMA,1,2,1,0,RURAL
301060039,URPIPAMPA,APURIMAC,ABANCAY,LAMBRAMA,118,69,35,9,RURAL
301060038,KALLA,APURIMAC,ABANCAY,LAMBRAMA,5,17,0,3,RURAL
301060028,PAYANCCA,APURIMAC,ABANCAY,LAMBRAMA,134,71,39,6,RURAL
301060024,PACCAYPATA,APURIMAC,ABANCAY,LAMBRAMA,18,14,7,0,RURAL
301060036,PICHIUCA,APURIMAC,ABANCAY,LAMBRAMA,86,52,26,4,RURAL
301060037,MARJUNI,APURIMAC,ABANCAY,LAMBRAMA,173,114,53,14,RURAL
301060035,CCOMPECCA,APURIMAC,ABANCAY,LAMBRAMA,8,10,0,5,RURAL
301060020,SUNCHO,APURIMAC,ABANCAY,LAMBRAMA,91,39,21,8,RURAL
301060021,HUACHACPAMPA,APURIMAC,ABANCAY,LAMBRAMA,8,17,2,5,RURAL
301060034,BIZARRO,APURIMAC,ABANCAY,LAMBRAMA,6,8,0,4,RURAL
301060004,INTIBAMBA,APURIMAC,ABANCAY,LAMBRAMA,4,5,0,2,RURAL
301060022,HUAYRAPAMPA,APURIMAC,ABANCAY,LAMBRAMA,54,51,13,23,RURAL
301060016,SECCEBAMBA,APURIMAC,ABANCAY,LAMBRAMA,248,127,56,24,RURAL
301060026,CHAHUIMA,APURIMAC,ABANCAY,LAMBRAMA,2,4,0,2,RURAL
301060033,SIUSAY,APURIMAC,ABANCAY,LAMBRAMA,209,157,66,36,RURAL
301060029,CHIRHUAY,APURIMAC,ABANCAY,LAMBRAMA,2,3,1,0,RURAL
301060030,HUANCALLPA,APURIMAC,ABANCAY,LAMBRAMA,0,5,0,0,RURAL
301060031,SOCCOSPAMPA,APURIMAC,ABANCAY,LAMBRAMA,85,34,27,3,RURAL
301060032,KISHUARA,APURIMAC,ABANCAY,LAMBRAMA,29,21,14,0,RURAL
301060027,PICHIHUANE,APURIMAC,ABANCAY,LAMBRAMA,0,11,0,0,RURAL
301060025,LAMBRASPATA,APURIMAC,ABANCAY,LAMBRAMA,0,4,0,0,RURAL
301060018,MOLINO,APURIMAC,ABANCAY,LAMBRAMA,0,4,0,0,RURAL
301060015,SOCABAMBA (SECCANLLA),APURIMAC,ABANCAY,LAMBRAMA,13,8,4,2,RURAL
301060017,KERA (LLULLUCHA),APURIMAC,ABANCAY,LAMBRAMA,48,26,21,3,RURAL
301060008,ICO,APURIMAC,ABANCAY,LAMBRAMA,3,1,1,0,RURAL
301060014,CHOQUEMARAY,APURIMAC,ABANCAY,LAMBRAMA,11,10,6,0,RURAL
301060011,TAMBURQUI,APURIMAC,ABANCAY,LAMBRAMA,22,15,10,1,RURAL
301060012,PAROTO,APURIMAC,ABANCAY,LAMBRAMA,8,11,0,4,RURAL
301060007,MARABAMBA,APURIMAC,ABANCAY,LAMBRAMA,2,2,1,0,RURAL
301060009,ANTACIRCA,APURIMAC,ABANCAY,LAMBRAMA,31,32,15,0,RURAL
301060010,CRUZPATA,APURIMAC,ABANCAY,LAMBRAMA,31,57,16,2,RURAL
301060005,MATARA,APURIMAC,ABANCAY,LAMBRAMA,80,83,27,10,RURAL
301060064,CALIZFACCHA,APURIMAC,ABANCAY,LAMBRAMA,3,3,2,0,RURAL
301060073,TARAPAMPA,APURIMAC,ABANCAY,LAMBRAMA,0,1,0,0,RURAL
301060048,HUANCACHACA,APURIMAC,ABANCAY,LAMBRAMA,0,2,0,0,RURAL
301060069,FAQCHI,APURIMAC,ABANCAY,LAMBRAMA,8,3,1,1,RURAL
301060046,CHACULLA,APURIMAC,ABANCAY,LAMBRAMA,6,4,0,3,RURAL
301060047,CHUCHAOPATA,APURIMAC,ABANCAY,LAMBRAMA,4,4,0,3,RURAL
301060051,HUAMANI ORCCO,APURIMAC,ABANCAY,LAMBRAMA,2,1,0,1,RURAL
301060049,OCOBAMBA,APURIMAC,ABANCAY,LAMBRAMA,30,20,14,1,RURAL
301060066,SECCANCCA,APURIMAC,ABANCAY,LAMBRAMA,2,1,0,1,RURAL
301060072,CHAYÑA,APURIMAC,ABANCAY,LAMBRAMA,1,4,0,1,RURAL
301060067,LLULLUCHA,APURIMAC,ABANCAY,LAMBRAMA,4,2,0,2,RURAL
301060050,USHA,APURIMAC,ABANCAY,LAMBRAMA,14,12,3,5,RURAL
301060054,CCARAHUINCHA,APURIMAC,ABANCAY,LAMBRAMA,11,8,0,6,RURAL
301060056,TOCLLASCCA,APURIMAC,ABANCAY,LAMBRAMA,4,9,2,1,RURAL
301060063,PARCCOBAMBA,APURIMAC,ABANCAY,LAMBRAMA,18,12,0,7,RURAL
301060052,AYAPURGAY,APURIMAC,ABANCAY,LAMBRAMA,17,8,6,1,RURAL
301060053,RUMICUTUYOC,APURIMAC,ABANCAY,LAMBRAMA,3,2,0,2,RURAL
301060055,YAYAORCCO,APURIMAC,ABANCAY,LAMBRAMA,10,15,4,2,RURAL
301060057,LAYAMPATA,APURIMAC,ABANCAY,LAMBRAMA,9,5,0,3,RURAL
301060058,PATAKISKAYOC,APURIMAC,ABANCAY,LAMBRAMA,5,3,0,3,RURAL
301060059,TIENDA HUASI,APURIMAC,ABANCAY,LAMBRAMA,1,2,0,1,RURAL
301060060,IRABAMBA,APURIMAC,ABANCAY,LAMBRAMA,1,1,0,1,RURAL
301060061,AYCHABAMBA,APURIMAC,ABANCAY,LAMBRAMA,8,7,0,4,RURAL
301060062,CCAMPOY,APURIMAC,ABANCAY,LAMBRAMA,9,6,4,2,RURAL
301060074,CCOSÑIHUACHO,APURIMAC,ABANCAY,LAMBRAMA,2,6,0,1,RURAL
301060044,ATANCAMA,APURIMAC,ABANCAY,LAMBRAMA,256,138,80,19,URBANO
301060001,LAMBRAMA,APURIMAC,ABANCAY,LAMBRAMA,579,270,162,24,URBANO
301060019,SANTA ISABEL DE CAYPE,APURIMAC,ABANCAY,LAMBRAMA,306,239,106,39,URBANO
301060075,ATANCAMA,APURIMAC,ABANCAY,LAMBRAMA,14,15,3,5,RURAL
301060076,HUARAMPATA,APURIMAC,ABANCAY,LAMBRAMA,10,6,2,1,RURAL
301060006,CHALHUAPUQUIO,APURIMAC,ABANCAY,LAMBRAMA,0,2,0,0,RURAL
301060013,FALA,APURIMAC,ABANCAY,LAMBRAMA,2,2,0,1,RURAL
301060068,SOQOS,APURIMAC,ABANCAY,LAMBRAMA,0,1,0,0,RURAL
301060078,RACCAIPATA,APURIMAC,ABANCAY,LAMBRAMA,7,3,1,2,RURAL
301060077,YAURIBAMBA,APURIMAC,ABANCAY,LAMBRAMA,6,3,0,2,RURAL
301060070,HORNO PAMPA,APURIMAC,ABANCAY,LAMBRAMA,3,1,0,1,RURAL
301060002,LAHUAÑE,APURIMAC,ABANCAY,LAMBRAMA,34,22,15,5,RURAL
301060003,CHUA,APURIMAC,ABANCAY,LAMBRAMA,21,22,14,0,RURAL
301070062,USCUBAMBA,APURIMAC,ABANCAY,PICHIRHUA,0,6,0,0,RURAL
301070043,LIRIOPATA,APURIMAC,ABANCAY,PICHIRHUA,9,13,5,0,RURAL
301070042,CULLUNHUACHO,APURIMAC,ABANCAY,PICHIRHUA,2,2,0,1,RURAL
301070052,ANTARUMI,APURIMAC,ABANCAY,PICHIRHUA,17,10,2,6,RURAL
301070065,MISHCA,APURIMAC,ABANCAY,PICHIRHUA,9,10,5,1,RURAL
301070066,YURACCACCA,APURIMAC,ABANCAY,PICHIRHUA,55,30,18,1,RURAL
301070067,AYMARAES,APURIMAC,ABANCAY,PICHIRHUA,61,31,24,1,RURAL
301070058,SANTA ANA,APURIMAC,ABANCAY,PICHIRHUA,5,15,2,1,RURAL
301070051,PAUCARBAMBA,APURIMAC,ABANCAY,PICHIRHUA,8,11,2,1,RURAL
301070045,ATUMPATA,APURIMAC,ABANCAY,PICHIRHUA,93,77,38,1,RURAL
301070061,MUNAYPATA,APURIMAC,ABANCAY,PICHIRHUA,11,8,3,1,RURAL
301070064,SAN PEDRO,APURIMAC,ABANCAY,PICHIRHUA,6,6,3,0,RURAL
301070082,PACOSMARCA,APURIMAC,ABANCAY,PICHIRHUA,0,7,0,0,RURAL
301070063,SAYACPATA,APURIMAC,ABANCAY,PICHIRHUA,17,13,2,3,RURAL
301070068,POTRERO,APURIMAC,ABANCAY,PICHIRHUA,41,20,8,6,RURAL
301070085,JUHUINI,APURIMAC,ABANCAY,PICHIRHUA,10,7,2,2,RURAL
301070057,TORREPATA,APURIMAC,ABANCAY,PICHIRHUA,18,16,6,0,RURAL
301070050,ASTANCIELO,APURIMAC,ABANCAY,PICHIRHUA,8,6,2,1,RURAL
301070056,OCRABAMBA,APURIMAC,ABANCAY,PICHIRHUA,191,108,56,3,RURAL
301070026,QUISCAPAMPA,APURIMAC,ABANCAY,PICHIRHUA,41,48,24,0,RURAL
301070028,CIBARACHAYOC PATA,APURIMAC,ABANCAY,PICHIRHUA,24,13,10,0,RURAL
301070034,HUATURO,APURIMAC,ABANCAY,PICHIRHUA,54,47,18,1,RURAL
301070032,ACCOPAMPA,APURIMAC,ABANCAY,PICHIRHUA,83,49,31,0,RURAL
301070078,WILCAYOC,APURIMAC,ABANCAY,PICHIRHUA,0,2,0,0,RURAL
301070079,AYAORCCO,APURIMAC,ABANCAY,PICHIRHUA,7,12,4,0,RURAL
301070031,CONDORPATA,APURIMAC,ABANCAY,PICHIRHUA,22,43,12,0,RURAL
301070029,COTARMA,APURIMAC,ABANCAY,PICHIRHUA,71,91,20,6,RURAL
301070027,YAHUAR INCA,APURIMAC,ABANCAY,PICHIRHUA,2,5,0,2,RURAL
301070077,CULLCUNCHI,APURIMAC,ABANCAY,PICHIRHUA,31,11,8,2,RURAL
301070091,CHILLCAPAMPA,APURIMAC,ABANCAY,PICHIRHUA,14,15,6,0,RURAL
301070055,BARROPATA,APURIMAC,ABANCAY,PICHIRHUA,30,18,10,1,RURAL
301070049,CURANGOPATA,APURIMAC,ABANCAY,PICHIRHUA,24,9,6,1,RURAL
301070081,TOCCARHUAY,APURIMAC,ABANCAY,PICHIRHUA,20,16,7,1,RURAL
301070041,CHARAURO,APURIMAC,ABANCAY,PICHIRHUA,97,68,25,8,RURAL
301070039,YAURECCA,APURIMAC,ABANCAY,PICHIRHUA,31,17,12,0,RURAL
301070060,CCOTO,APURIMAC,ABANCAY,PICHIRHUA,16,12,7,0,RURAL
301070047,TOMAPUNCO,APURIMAC,ABANCAY,PICHIRHUA,12,7,3,1,RURAL
301070048,CCOLLATA,APURIMAC,ABANCAY,PICHIRHUA,34,27,10,1,RURAL
301070083,LAYANPATA,APURIMAC,ABANCAY,PICHIRHUA,0,2,0,0,RURAL
301070084,PILLCUYA,APURIMAC,ABANCAY,PICHIRHUA,2,5,1,0,RURAL
301070035,CHUCUPALLA,APURIMAC,ABANCAY,PICHIRHUA,70,60,31,2,RURAL
301070037,PACAYANI,APURIMAC,ABANCAY,PICHIRHUA,85,58,22,4,RURAL
301070038,CHALHUANI,APURIMAC,ABANCAY,PICHIRHUA,100,87,30,15,RURAL
301070080,CULCUNCHO,APURIMAC,ABANCAY,PICHIRHUA,37,27,12,0,RURAL
301070094,CHACHAPOYAS,APURIMAC,ABANCAY,PICHIRHUA,11,8,3,1,RURAL
301070097,PURGALLA,APURIMAC,ABANCAY,PICHIRHUA,0,3,0,0,RURAL
301070095,QUILLUACHO,APURIMAC,ABANCAY,PICHIRHUA,0,1,0,0,RURAL
301070040,ISICHACA NUEVA FLORIDA,APURIMAC,ABANCAY,PICHIRHUA,38,42,16,2,RURAL
301070033,TANQUIHUA,APURIMAC,ABANCAY,PICHIRHUA,11,20,0,7,RURAL
301070054,UNCARA,APURIMAC,ABANCAY,PICHIRHUA,2,4,1,0,RURAL
301070098,CAROLINA,APURIMAC,ABANCAY,PICHIRHUA,13,13,1,6,RURAL
301070096,EL VALLECITO CCEPO,APURIMAC,ABANCAY,PICHIRHUA,0,1,0,0,RURAL
301070093,PATI PATI,APURIMAC,ABANCAY,PICHIRHUA,3,4,0,2,RURAL
301070089,CCOCHAPAMPA,APURIMAC,ABANCAY,PICHIRHUA,7,5,0,2,RURAL
301070030,CRUZPAMPA,APURIMAC,ABANCAY,PICHIRHUA,10,19,3,3,RURAL
301070022,CHILCAPAMPA,APURIMAC,ABANCAY,PICHIRHUA,26,14,7,1,RURAL
301070102,UÑALLUCO,APURIMAC,ABANCAY,PICHIRHUA,1,5,0,1,RURAL
301070076,PALCCAHUAYCCO,APURIMAC,ABANCAY,PICHIRHUA,4,4,0,2,RURAL
301070024,PISCAYA,APURIMAC,ABANCAY,PICHIRHUA,28,46,13,0,RURAL
301070025,CHAQUIHUAYCCO (PAROMANI),APURIMAC,ABANCAY,PICHIRHUA,10,11,2,4,RURAL
301070023,CURANGOYNIYOC,APURIMAC,ABANCAY,PICHIRHUA,6,10,3,1,RURAL
301070021,CHONTAY,APURIMAC,ABANCAY,PICHIRHUA,20,19,7,1,RURAL
301070073,JÑUAPATA,APURIMAC,ABANCAY,PICHIRHUA,10,3,0,3,RURAL
301070016,COMUNPATA,APURIMAC,ABANCAY,PICHIRHUA,56,27,18,1,RURAL
301070013,TASTAPATA,APURIMAC,ABANCAY,PICHIRHUA,15,9,6,0,RURAL
301070017,LUCUCHANGA (SAN FRANCISCO DE LUCUCHANGA),APURIMAC,ABANCAY,PICHIRHUA,31,34,12,1,RURAL
301070018,ATUNHUASIPAMPA,APURIMAC,ABANCAY,PICHIRHUA,3,6,2,0,RURAL
301070014,LLAMAYLLO,APURIMAC,ABANCAY,PICHIRHUA,47,23,17,2,RURAL
301070019,CALLAPACCHA,APURIMAC,ABANCAY,PICHIRHUA,48,29,14,1,RURAL
301070015,CAJAIMARCAPATA (MINASPATA),APURIMAC,ABANCAY,PICHIRHUA,10,16,3,1,RURAL
301070011,TOCARHUAY,APURIMAC,ABANCAY,PICHIRHUA,38,22,9,4,RURAL
301070010,MITO ORCCO,APURIMAC,ABANCAY,PICHIRHUA,15,17,6,1,RURAL
301070012,CUITAPE,APURIMAC,ABANCAY,PICHIRHUA,80,40,20,6,RURAL
301070009,ALLPACHACA,APURIMAC,ABANCAY,PICHIRHUA,36,55,11,2,RURAL
301070005,AZUWAYO,APURIMAC,ABANCAY,PICHIRHUA,0,1,0,0,RURAL
301070100,KISHUARPATA,APURIMAC,ABANCAY,PICHIRHUA,1,6,0,1,RURAL
301070099,TULLAY,APURIMAC,ABANCAY,PICHIRHUA,0,2,0,0,RURAL
301070070,BARROASPINA,APURIMAC,ABANCAY,PICHIRHUA,0,6,0,0,RURAL
301070104,PUCARA,APURIMAC,ABANCAY,PICHIRHUA,11,7,4,1,RURAL
301070106,PACCPAPATA,APURIMAC,ABANCAY,PICHIRHUA,13,6,1,4,RURAL
301070103,AGUAS CALIENTES,APURIMAC,ABANCAY,PICHIRHUA,0,2,0,0,RURAL
301070001,PICHIRHUA,APURIMAC,ABANCAY,PICHIRHUA,158,108,46,11,URBANO
301070074,BARROASPINA,APURIMAC,ABANCAY,PICHIRHUA,25,11,6,1,RURAL
301070075,CRUZPAMPA,APURIMAC,ABANCAY,PICHIRHUA,2,1,1,0,RURAL
301070092,MANZANAYOC,APURIMAC,ABANCAY,PICHIRHUA,12,11,0,6,RURAL
301070003,AUQUIBAMBA,APURIMAC,ABANCAY,PICHIRHUA,344,119,83,10,URBANO
301070108,PUCAPUCA,APURIMAC,ABANCAY,PICHIRHUA,0,5,0,0,RURAL
301070086,PATICRUZ,APURIMAC,ABANCAY,PICHIRHUA,19,14,6,2,RURAL
301070105,AMARU PAMPA,APURIMAC,ABANCAY,PICHIRHUA,51,24,14,0,RURAL
301070107,INCAHUASI,APURIMAC,ABANCAY,PICHIRHUA,6,3,1,1,RURAL
301070002,CHAMANAPAMPA,APURIMAC,ABANCAY,PICHIRHUA,24,16,11,1,RURAL
301070004,SALLAC,APURIMAC,ABANCAY,PICHIRHUA,38,26,13,0,RURAL
301070008,TOMAPAMPA,APURIMAC,ABANCAY,PICHIRHUA,21,12,8,0,RURAL
301070069,ALFAPATA,APURIMAC,ABANCAY,PICHIRHUA,2,6,0,1,RURAL
301070071,TRUTI,APURIMAC,ABANCAY,PICHIRHUA,0,2,0,0,RURAL
301080020,ROSAPATA,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,31,12,2,0,RURAL
301080021,KERABAMBA,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,3,3,0,2,RURAL
301080024,TINTA TINTA,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,12,15,3,1,RURAL
301080034,MARJUPATA ALTA,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,243,128,77,7,RURAL
301080042,RUMICRUZ,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,9,9,0,4,RURAL
301080055,MORRECORRAL,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,17,11,0,6,RURAL
301080022,HUACCHAC,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,8,5,1,1,RURAL
301080026,TAYROMA (PUCYUTAY),APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,49,28,8,10,RURAL
301080031,HUACHACPAMPA,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,6,4,0,3,RURAL
301080019,ERACCATA,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,4,6,0,2,RURAL
301080015,ISCUCUSANA,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,2,11,0,1,RURAL
301080056,ALCCASUNCA,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,46,23,7,9,RURAL
301080060,ROCCOTOYOC,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,0,7,0,0,RURAL
301080041,MARJUPATA BAJA,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,61,27,15,5,RURAL
301080036,ASIL,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,161,97,50,5,RURAL
301080037,VIRACOCHAN,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,174,78,54,2,RURAL
301080047,SALCCANTAY,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,50,40,20,1,RURAL
301080052,AGUAS BLANCAS,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,86,54,26,6,RURAL
301080053,SAN ISIDRO,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,46,25,13,0,RURAL
301080054,ILLILLAY,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,2,4,0,1,RURAL
301080025,HUAYLLAPAMPA,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,127,54,19,11,RURAL
301080039,JUCHICORRAL,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,19,8,6,1,RURAL
301080063,TICABAMBA,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,10,7,3,1,RURAL
301080064,MOYORCCO,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,6,5,0,3,RURAL
301080062,HUAYLLAPAMPA ALTA,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,19,27,7,0,RURAL
301080033,PACCAYPATA,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,157,101,49,6,RURAL
301080032,CCOTARQUI,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,21,14,3,5,RURAL
301080028,ACCO,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,60,39,20,3,RURAL
301080027,LUCREPATA,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,27,22,8,3,RURAL
301080051,CRUZ MOCCO,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,12,8,5,0,RURAL
301080040,PANTIPATA ALTA,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,165,84,42,7,RURAL
301080043,ATUN HURCCO,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,3,3,0,2,RURAL
301080049,ARRAYANNIYOC,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,23,10,6,0,RURAL
301080023,PANTIPATA BAJA (HUAYLLAPAMPA),APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,22,16,4,3,RURAL
301080009,CHANCHAYLLO,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,5,6,0,3,RURAL
301080012,NOCCAYNIYOCC,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,1,3,0,1,RURAL
301080016,COLMENA,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,63,36,10,11,RURAL
301080005,INCAHUASI,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,1,6,0,1,RURAL
